"SL No.","UPC Code","Item Name","Last Purchase Price","Last Sale Price","Company Name","Stock Quantity","Total Quantity"
4032,11710042220900,"R000104 M.H Gold 38",71,120,"Home Plus Own Collection",0,0
4033,8941100511305,"Radhuni Beef masala25gm",15,17,"Square Food and Beverage Ltd",0,0
4034,8941100511374,"Radhuni Biryani Masala 40gm",38,45,"Square Food and Beverage Ltd",0,0
4035,8941100511084,"Radhuni Borhani Masala 50gm",25,30,"Square Food and Beverage Ltd",0,0
4036,8941100511053,"Radhuni Chatpati Masala 50gm",25,30,"Square Food and Beverage Ltd",0,0
4037,8941100511282,"Radhuni Chicken Masala 100gm",50,55,"Square Food and Beverage Ltd",0,0
4038,8941100511411,"Radhuni Chicken Tandoori Masala 50gm",64,75,"Square Food and Beverage Ltd",0,0
4039,8941100510100,"Radhuni chili powder 100gm",40,46,"Square Food and Beverage Ltd",0,0
4040,8941100510087,"Radhuni chili powder15gm",6.75,8,"Square Food and Beverage Ltd",0,0
4041,8941100510148,"Radhuni Chilli Powder 1kg",348.5,390,"Square Food and Beverage Ltd",0,0
4042,8941100510117,"Radhuni Chilli Powder 200 gm",76,88,"Square Food and Beverage Ltd",0,0
4043,8941100510116,"Radhuni Chilli Powder 200gm",0,0,"Square Food and Beverage Ltd",0,0
4044,8941100510094,"Radhuni Chilli Powder 50 gm",21.5,25,"Square Food and Beverage Ltd",0,0
4045,8941100510131,"Radhuni Chilli Powder 500gm",178.5,208,"Square Food and Beverage Ltd",0,0
4046,8941100510186,"Radhuni Coriander powder 100 gm",25.5,30,"Square Food and Beverage Ltd",0,0
4047,8941100510247,"Radhuni Coriander Powder 15gm",13,15,"Square Food and Beverage Ltd",0,0
4048,8941100510223,"Radhuni Coriander Powder 1kg",225,250,"Square Food and Beverage Ltd",0,0
4049,8941100510193,"Radhuni coriander powder 200gm",47.5,55,"Square Food and Beverage Ltd",0,0
4050,8941100510216,"Radhuni Coriander Powder 500gm",116,130,"Square Food and Beverage Ltd",0,0
4051,8941100510179,"Radhuni coriander powder50gm",15.25,18,,0,0
4052,8941100510261,"Radhuni cumin powder 100gm",71.5,80,"Square Food and Beverage Ltd",0,0
4053,89411005110247,"Radhuni cumin powder 15gm",0,0,"Square Food and Beverage Ltd",0,0
4054,8941100510285,"Radhuni Cumin Powder 200gm",140.75,155,"Square Food and Beverage Ltd",0,0
4055,8941100510308,"Radhuni Cumin Powder 500gm",340,375,"Square Food and Beverage Ltd",0,0
4056,8941100510254,"Radhuni cumin powder 50g",38,43,"Square Food and Beverage Ltd",0,0
4057,8941100511855,"Radhuni Falooda Mix Mango Flavor 250gm",55,65,"Square Food and Beverage Ltd",0,0
4058,8941100511862,"Radhuni Falooda Mix Vanilla Flavor 250 gm",55,65,"Square Food and Beverage Ltd",0,0
4059,8941100511756,"Radhuni Firni Mix 150gm",35,40,"Square Food and Beverage Ltd",0,0
4060,8941100511176,"Radhuni Fish Curry Masala 100gm",36,45,"Square Food and Beverage Ltd",0,0
4061,8941100511022,"Radhuni Garam Masala 40 gm",48.25,55,"Square Food and Beverage Ltd",0,0
4062,8941100511015,"Radhuni Garam masala powder 15 gm",19.5,22,"Square Food and Beverage Ltd",0,0
4063,8941100511725,"Radhuni Haleem Mix 200gm",40,45,"Square Food and Beverage Ltd",0,0
4064,8941100511060,"Radhuni Kabab Masala 50gm",72,85,"Square Food and Beverage Ltd",0,0
4065,8941100511763,"Radhuni Kasundi 285ml",40,45,"Square Food and Beverage Ltd",0,0
4066,8941100511787,"Radhuni Khichuri Mix 500gm",89,98,"Square Food and Beverage Ltd",0,0
4067,8941100511145,"Radhuni Meat Curry Masala 100 gm",54,60,"Square Food and Beverage Ltd",0,0
4068,8941100511138,"Radhuni Meat Curry Masala 20gm",12.5,15,"Square Food and Beverage Ltd",0,0
4069,8941100511435,"Radhuni Mejbani Beef Masala 68gm",50,60,"Square Food and Beverage Ltd",0,0
4070,8941100510995,"Radhuni Panchforan 50 gm",16,18,"Square Food and Beverage Ltd",0,0
4071,8941100510988,"Radhuni panchforan powdered 50gm",0,0,"Square Food and Beverage Ltd",0,0
4072,8941100512661,"Radhuni Pure Mustard Oil 1Litre",204,220,"Square Food and Beverage Ltd",0,0
4073,8941100512654,"Radhuni Pure Mustard Oil 500ml",105,115,"Square Food and Beverage Ltd",0,0
4074,8941100512630,"Radhuni Pure Mustard Oil 80 ml",22.25,25,"Square Food and Beverage Ltd",0,0
4075,8941100512647,"Radhuni Pured Mustard Oil 250ml",54,60,"Square Food and Beverage Ltd",0,0
4076,8941100511275,"Radhuni Redimix Chicken Masala 20 gm",12.5,15,"Square Food and Beverage Ltd",0,0
4077,8941100511206,"Radhuni Roast Masala 35gm",42,50,"Square Food and Beverage Ltd",0,0
4078,8941100511404,"Radhuni Tehari Masala 45gm",28,35,"Square Food and Beverage Ltd",0,0
4079,8941100510032,"Radhuni turmeric  powder 200gm",70,80,"Square Food and Beverage Ltd",0,0
4080,8941100510001,"Radhuni turmeric 15 gm",6.25,8,"Square Food and Beverage Ltd",0,0
4081,8941100510025,"Radhuni turmeric powder 100gm",36.5,42,"Square Food and Beverage Ltd",0,0
4082,8941100510063,"Radhuni Turmeric Powder 1kg",229,335,"Square Food and Beverage Ltd",0,0
4083,8941100510018,"Radhuni Turmeric Powder 50 gm",20,23,"Square Food and Beverage Ltd",0,0
4084,8941100510056,"Radhuni Turmeric Powder 500gm",160,185,"Square Food and Beverage Ltd",0,0
4085,8941100511794,"Radhuni Vermicelli 200 gm",28,35,"Square Food and Beverage Ltd",0,0
4086,8941100511930,"Radhuni White Vinegar 540 ml",48,55,"Square Food and Beverage Ltd",0,0
4087,11711032279700,"Raping Paper",10,20,"Home Plus Own Collection",0,0
4088,880196272605,"Rc Cola 330ml ",12,16,"Akij Food  Beverage LTD",0,0
4089,90415081,"Red Bull Energy Drinks ",152,180,"Al-Madina Pvt Ltd",0,0
4090,9415007015468,"Red Cow Butter Oil 200gm",216,230,"New Zealand Dairy Products BdLtd",0,0
4091,94150015468,"Red cow butter oil 400g ",417,500,"New Zealand Dairy Products BdLtd",0,0
4092,11708152018900,"Red Cow Butter Oil 400gm RC400",244,290,"New Zealand Dairy Products BdLtd",0,0
4093,9415007015475,"Red Cow Butter Oil 900 g",1035,1075,"Q  Q TRADING LTD",0,0
4094,9415007012955,"Red Cow Milk Powder 400gm",225,250,"New Zealand Dairy Products BdLtd",0,0
4095,6935789874150,"Red Kidney Beans 425g",80,140,"Al-Madina Pvt Ltd",0,0
4096,21708091727700,"Regra Harbal Shampoo 450ml",280,280,Aponjon,0,0
4097,8941100500002,"Revive Active sunblock 100gm",28,40,"SQUARE TOILETRIES LIMITED",0,0
4098,8941100501801,"Revive Brightening Face Wash 100ml",65,115,"SQUARE TOILETRIES LIMITED",0,0
4099,8941100501429,"Revive Enhance And Repair Milk For Hair Shampoo 100ml",66,75,"SQUARE TOILETRIES LIMITED",0,0
4100,8941100500965,"revive invigorative citrus b-spray 150ml",200,250,"SQUARE TOILETRIES LIMITED",0,0
4101,8941100500309,"revive Moisturizing Lotion 100 ml",68.14,90,"SQUARE TOILETRIES LIMITED",0,0
4102,8941100500316,"revive Moisturizing Lotion 200 ml",113,150,"SQUARE TOILETRIES LIMITED",0,0
4103,8941100500972,"Revive Perfect fresjmess b-spray 150ml",200,250,"SQUARE TOILETRIES LIMITED",0,0
4104,8941100501436,"Revive totti frotti shampoo 200ml",128,145,"SQUARE TOILETRIES LIMITED",0,0
4105,11710132247100,"Revoli Ice Cream 55ml",14.48,18,"kwality ice creem ",0,0
4106,8696630136749,"Rex Rooter b-spray for man",160,210,"ELIT MARKETING CO",0,0
4107,4800888142887,"Rexona Free Spirit Roll On 50gm",124,140,Uniliver,0,0
4108,4800888143389,"Rexona Ice cool 50ml",124,140,Uniliver,0,0
4109,4800888150639,"Rexona Motion Sense Shower Clean Dry & Fresh confidence 50ml",124,140,Uniliver,0,0
4110,4800888158925,"Rexona motionsense powder dry ",65,80,Uniliver,0,0
4111,4800888158932,"Rexona powder dry 50 ml",124,140,Uniliver,0,0
4112,4800888144256,"Rexona quantum dry 25ml",70.83,80,Uniliver,0,0
4113,4800888143402,"Rexona quantum dry 50ml",124,140,Uniliver,0,0
4114,845944000057,"RFL Air Proof Container 3pcs set",167,215,"RFL Premium Group",0,0
4115,84594409239,"RFL Atlanta Jug 1.5L",0,0,"RFL Pride Group",0,0
4116,845944092397,"RFL Atlanta Jug 1.5LV",119,155,"RFL Pride Group",0,0
4117,845944009258,"RFL Baby Chair Doraemon ",100.27,145,"RFL Pride Group",0,0
4118,11709282209100,"RFL Baby Try Cycle",1500,1850,"RFL Tel",0,0
4119,845944044549,"RFL Ball Jug",210.1,275,"RFL Prominent Group",0,0
4120,845944022134,"RFL Beauty Stool",76,120,"RFL Premium Group",0,0
4121,845944012692,"RFL Bessin Brush",45.12,60,"RFL Winner",0,0
4122,845944064806,"RFL Bravo Brush",23.5,35,"RFL Winner",0,0
4123,842251145303,"RFL Captain Clean Bucket",997.5,1280,"RFL Premium Group",0,0
4124,845944013866,"RFL Chair Baby Potty",148.02,190,"RFL Pride Group",0,0
4125,845944026675,"RFL Champion Mum Pot",28.2,40,"RFL Winner",0,0
4126,845944044150,"RFL Cherry Container",143.25,180,"RFL Prominent Group",0,0
4127,845944040961,"RFL Classic Round Container",114.6,140,"RFL Prominent Group",0,0
4128,845944024466,"RFL Crystal Jug 2L",95,140,"RFL Pride Group",0,0
4129,842251132419,"RFL Daimond Container ",262.62,345,"RFL Prominent Group",0,0
4130,845944041425,"RFL Daimond Jug",160.44,215,"RFL Prominent Group",0,0
4131,845944012029,"RFL Design Bucket with Lid 16ltr",138.7,195,"RFL Premium Group",0,0
4132,845944019875,"RFL Design Bucket with Lid 18ltr",164.35,220,"RFL Premium Group",0,0
4133,845944018120,"RFL Design Bucket with Lid 20ltr",178.6,240,"RFL Premium Group",0,0
4134,845944049322,"RFL Easy Dust Pan",23.75,30,"RFL Premium Group",0,0
4135,845944060105,"RFL ECO Toilet Brush",42.3,60,"RFL Winner",0,0
4136,845944040664,"RFL Elite Jug 2ltr",134.9,185,"RFL Premium Group",0,0
4137,845944069764,"RFL Fancy Waste Bin",47,70,"RFL Winner",0,0
4138,845944048721,"RFL Fantasy Jug 1.8L ",105,135,"RFL Pride Group",0,0
4139,845944024756,"RFL FnF Container",98.8,125,"RFL Premium Group",0,0
4140,845944000163,"RFL Food Container",214.87,270,"RFL Prominent Group",0,0
4141,845944000460,"RFL Freezer Box ",164.26,210,"RFL Prominent Group",0,0
4142,845944026699,"RFL Happy Mum Pot",37.6,50,"RFL Winner",0,0
4143,842251146171,"RFL Heart Glass Stand",124.15,165,"RFL Pride Group",0,0
4144,845944007414,"RFL High Net Stool",171.95,230,"RFL Premium Group",0,0
4145,845944001757,"RFL Ice Cooper",16.23,25,"RFL Prominent Group",0,0
4146,845944004154,"RFL Juice Jug With Flower Glass",100.25,150,"RFL Pride Group",0,0
4147,842251146706,"RFL King Jug 3.5L",69.71,100,"RFL Pride Group",0,0
4148,845944064776,"RFL Kleen Broom Brush",122.2,170,"RFL Winner",0,0
4149,845944060396,"RFL Kleen Cleaning Pad 4pcs",23.5,30,"RFL Winner",0,0
4150,845944069740,"RFL Kleen Easy Floor Wiper",89.3,120,"RFL Winner",0,0
4151,845944012630,"RFL Kleen Floor Brush",47,60,"RFL Winner",0,0
4152,845944024145,"RFL Knife Utility 4.5''",28.2,40,"RFL Winner",0,0
4153,845944024176,"RFL Knife Utility 5''",56.4,75,"RFL Winner",0,0
4154,845944024169,"RFL Knife Utility 6.5''",188,240,"RFL Winner",0,0
4155,845944024190,"RFL Knife Utility 6''",47,65,"RFL Winner",0,0
4156,845944024206,"RFL Knife Utility 7''",65.8,85,"RFL Winner",0,0
4157,845944097392,"RFL Leaf Jug 2L",191,245,"RFL Pride Group",0,0
4158,845944091840,"Rfl Lily Wabe Jug ",147.75,210,"RFL Premium Group",0,0
4159,845944091819,"RFl Lotus Jug 1.8ltr",133,190,"RFL Premium Group",0,0
4160,842251146058,"RFL Mina Tiffen Box ",24.8,35,"RFL Pride Group",0,0
4161,845944013033,"RFL Modern Paper Basket",47.5,65,"RFL Premium Group",0,0
4162,845944044204,"RFL Modern Shoe Rack",551,700,"RFL Tel",0,0
4163,845944004871,"RFL Multi Purpose Net Small 28CM",21.85,35,"RFL Premium Group",0,0
4164,845944004888,"RFL Multi Purpose Net Small 32M",29.45,45,"RFL Premium Group",0,0
4165,845944005007,"RFL Multi Purpose Net Small 36CM",38.95,55,"RFL Premium Group",0,0
4166,845944012340,"RFL Multi Purpose Net Small 42CM",64.6,95,"RFL Premium Group",0,0
4167,845944012357,"RFL Multi Purpose Net Small 48CM",88.35,120,"RFL Premium Group",0,0
4168,842251146317,"RFL Nice Baby Potty",246.39,325,"RFL Pride Group",0,0
4169,845944091666,"RFL Nimo Mug",23.87,40,"RFL Pride Group",0,0
4170,845944013934,"RFL Novelty Jug",110.78,150,"RFL Prominent Group",0,0
4171,845944091680,"RFL Paris Mug",23.87,40,"RFL Pride Group",0,0
4172,845944091802,"RFL Pearl Jug",123.5,175,"RFL Premium Group",0,0
4173,845944013200,"RFL Pearl Spices Tray Set.",185.27,235,"RFL Pride Group",0,0
4174,845944064790,"RFL Platinum Brush",30.08,40,"RFL Winner",0,0
4175,845944009449,"RFL Popular Medium Net Stool",101.23,147,"RFL Pride Group",0,0
4176,84594406484,"RFL Premium Floor Mob",225.6,300,"RFL Winner",0,0
4177,845944044648,"RFL Premium Rack",1045,1330,"RFL Premium Group",0,0
4178,845944010414,"RFL Rosey Stool",71.62,110,"RFL Pride Group",0,0
4179,845944018304,"RFL Round Commet Brush ",47,65,"RFL Winner",0,0
4180,845944004611,"RFL Round Commet Brush with Holder",94,122,"RFL Winner",0,0
4181,845944049223,"RFL Ruchi Spice Tray",85.95,110,"RFL Pride Group",0,0
4182,845944091338,"RFL Shine Jug",334.25,425,"RFL Prominent Group",0,0
4183,845944009364,"RFL Timber Stool High",181.45,240,"RFL Pride Group",0,0
4184,845944042668,"RFL Tub Baby Bath",334.25,425,"RFL Pride Group",0,0
4185,845944097514,"RFL Tulip Container 4p Set",365.75,470,"RFL Premium Group",0,0
4186,845944049773,"RFL Tulip Container 4p Set BIG",505.4,670,"RFL Premium Group",0,0
4187,845944044594,"RFL Tulip Glass Stand",143.25,180,"RFL Prominent Group",0,0
4188,845944096937,"RFL Two Color 4step Rack",380,490,"RFL Premium Group",0,0
4189,845944046468,"RFL Two Color Paper Basket",68.4,90,"RFL Premium Group",0,0
4190,845944064851,"RFL Ultra Mob",178.6,240,"RFL Winner",0,0
4191,845944068910,"RFL Ultra Toilet Brush",51.7,70,"RFL Winner",0,0
4192,845944019400,"RFL Winner Aroma Hotpot 1000ml",202,260,"RFL Winner",0,0
4193,845944019417,"RFL Winner Aroma Hotpot 1500ml",300.8,390,"RFL Winner",0,0
4194,845944019424,"RFL Winner Aroma Hotpot 2000ml",394.8,510,"RFL Winner",0,0
4195,845944019431,"RFL Winner Aroma Hotpot 2500ml",474.7,620,"RFL Winner",0,0
4196,845944064509,"RFL Winner Crown Flax 1800ml",376,485,"RFL Winner",0,0
4197,845944065629,"RFL Winner Delta Flax 1000ml",347.8,450,"RFL Winner",0,0
4198,845944026934,"RFL Winner Elegant Falx 1000ml",258.5,335,"RFL Winner",0,0
4199,842251119892,"RFL Winner Lovely Flax 1000ml",249,325,"RFL Winner",0,0
4200,845944029492,"RFL Winner Omega Hotpot",253.8,335,"RFL Winner",0,0
4201,845944028631,"RFL Winner Penguin Flax 1000ml ",300,385,"RFL Winner",0,0
4202,845944060372,"RFL Winner Rainbow Liar ",155.1,200,"RFL Winner",0,0
4203,845944069955,"RFL Winner Ratingular Tiffin Box",75.2,100,"RFL Winner",0,0
4204,845944028648,"RFL Winner Royal Flax 1000ml",300.8,385,"RFL Winner",0,0
4205,845944026927,"RFL Winner Smart Flax 500ml",178.6,230,"RFL Winner",0,0
4206,845944074539,"RFL Winner Smart Vaccum Flax 1000ml",249.1,320,"RFL Winner",0,0
4207,845944026941,"RFL Winner Smart Vaccum Flax 1800ml",305.5,390,"RFL Winner",0,0
4208,845944074850,"RFL Winner Tharmo Flax 350ml ",239.7,310,"RFL Winner",0,0
4209,845944014832,"RFL Winner Tharmo Mug",70.5,90,"RFL Winner",0,0
4210,8806050294053,"Richenna Hair Color",90,130,"Darkin Trade and Dristibution",0,0
4211,8941100649886,"Rin Power Bright 1 kg",87.08,95,Uniliver,0,0
4212,8941100649893,"Rin Power Bright 500 gm",45.83,50,Uniliver,0,0
4213,11709162137400,"Rojonigondha Miniket Rice 25kg Bosta.",1465,1550,"Home Plus Own Collection",0,0
4214,200812190302,"Rok Bleaching Powder 200gm",17,22,"Tradesworth Household Limited",0,0
4215,200812190301,"Rok Bleaching Powder 500gm",30,42,"Tradesworth Household Limited",0,0
4216,200812060201,"Rok Dishwashing Liquid 500ml",50,75,"Tradesworth Household Limited",0,0
4217,200812060301,"Rok Floor Cleaner 1000ml",160,200,"Tradesworth Household Limited",0,0
4218,200812060306,"rok floor cleaner 900ml",175,205,,0,0
4219,200812060305,"Rok Floor Cleaner Jasminen 900ml",160,205,"Tradesworth Household Limited",0,0
4220,200812060308,"Rok Floor Cleaner Lemon 500ml",80,110,"Tradesworth Household Limited",0,0
4221,200812060303,"Rok Floor Cleaner Lemon 900ml",160,205,"Tradesworth Household Limited",0,0
4222,200812060314,"Rok Floor Cleaner Pine 3litre",350,400,"Tradesworth Household Limited",0,0
4223,200812060309,"Rok Floor Cleaner Rose 500ml",80,110,"Tradesworth Household Limited",0,0
4224,200812060304,"Rok Floor Cleaner Rose 900ml",80,205,"Tradesworth Household Limited",0,0
4225,200812060401,"Rok Glasso Glass Cleaner Refil 350ml",55,70,"Tradesworth Household Limited",0,0
4226,200812060402,"Rok Glasso Glass Cleaner Spray 350ml",75,110,"Tradesworth Household Limited",0,0
4227,2008121090401,"Rok Phenyle 3 litre",0,0,"Tradesworth Household Limited",0,0
4228,200812061202,"Rok Scourer ",12,22,"Tradesworth Household Limited",0,0
4229,200812060502,"Rok Sol 1 litre",80,110,"Tradesworth Household Limited",0,0
4230,200812060501,"Rok Sol 500ml",50,75,"Tradesworth Household Limited",0,0
4231,200812061002,"Rok Woody Wood Cleaner 350ml",100,120,"Tradesworth Household Limited",0,0
4232,614514060056,"Romance  B.Spray 200ml",232,290,"UNION BD CONSUMER LTD",0,0
4233,11708101771200,"Romance Cute Talcum Powder 200gm",48.5,60,"MOUSUMI ENTERPRISES LTD ",0,0
4234,614514060179,"Romance for men forever 200ml",230,270,,0,0
4235,186002001204,"Romania Choco Fudge 250gm",50,60,"Romania Food and Beverage Ltd",0,0
4236,186002000962,"Romania Coconut Milk Biscuit 68gm",8.5,10,"Romania Food and Beverage Ltd",0,0
4237,186002000481,"romania crunchy 28g",4.1,5,"Romania Food and Beverage Ltd",0,0
4238,186002000269,"Romania Elachi Cream Biscuit 200gm",27,35,"Romania Food and Beverage Ltd",0,0
4239,186002001464,"Romania Horlicks Biscuits 255gm",43.83,55,"Romania Food and Beverage Ltd",0,0
4240,186002000443,"Romania Lexus Bib",75.83,100,"Romania Food and Beverage Ltd",0,0
4241,186002000283,"Romania Lexus Tin",260,300,"Romania Food and Beverage Ltd",0,0
4242,186002000344,"Romania Mango Bite",30,40,"Romania Food and Beverage Ltd",0,0
4243,186002000191,"Romania Marie Gold",23,30,"Romania Food and Beverage Ltd",0,0
4244,186002000344♪,"Romania Milk Marie",40,50,"Romania Food and Beverage Ltd",0,0
4245,186002000474,"Romania Munchy Biscuit 52 gm",8.5,10,"Romania Food and Beverage Ltd",0,0
4246,186002001303,"Romania P'NUT Cookies Biscuit 250 gm",38.33,50,"Romania Food and Beverage Ltd",0,0
4247,186002000856,"romania pnut biscuits 270g",41,50,"Romania food and bevarage",0,0
4248,21708091734400,"Rong Dhong  Belt-2",0,0,Aponjon,0,0
4249,21708091734300,"Rong Dhong Belt-3",0,0,Aponjon,0,0
4250,1708091734100,"Rong dhong Belt-4 ",0,0,Aponjon,0,0
4251,21708091734200,"Rong Dhong Belt-6 ",0,0,Aponjon,0,0
4252,21708091734500,"Rong Dhong Belt-8",0,0,Aponjon,0,0
4253,11708202058900,"Rong Dhong Genji RD000619",805,805,Aponjon,0,0
4254,11708202059000,"Rong Dhong Genji RD000620",720,720,Aponjon,0,0
4255,11708202059100,"Rong Dhong Genji RD000621",550,550,Aponjon,0,0
4256,11708202059200,"Rong Dhong Genji RD000622",710,710,Aponjon,0,0
4257,11708202059300,"Rong Dhong Genji RD000623",815,815,Aponjon,0,0
4258,11708202059400,"Rong Dhong Genji RD000624",795,795,Aponjon,0,0
4259,11708202059500,"Rong Dhong Genji RD000625",730,730,Aponjon,0,0
4260,21708091736200,"Rong Dhong Long Purse-1",0,0,Aponjon,0,0
4261,11708202059600,"Rong Dhong Lungi RD000626",550,550,Aponjon,0,0
4262,21708091735500,"Rong Dhong Money Bag 12",0,0,Aponjon,0,0
4263,21708091736400,"Rong Dhong Money Bag 13",0,0,Aponjon,0,0
4264,21708091736000,"Rong Dhong Money Bag 6",0,0,Aponjon,0,0
4265,21708091735000,"Rong Dhong Money Bag 8",0,0,Aponjon,0,0
4266,21708091736500,"Rong Dhong Money Bag 9",0,0,Aponjon,0,0
4267,21708091735100,"Rong Dhong Money Bag Long1",0,0,Aponjon,0,0
4268,11708202059700,"Rong Dhong Money Bag TB000101",465,465,Aponjon,0,0
4269,11708202059800,"Rong Dhong Money Bag TB000102",545,545,Aponjon,0,0
4270,11708202059900,"Rong Dhong Money Bag TB000103",485,485,Aponjon,0,0
4271,11708202060000,"Rong Dhong Money Bag TB000104",470,470,Aponjon,0,0
4272,11708202060100,"Rong Dhong Money Bag TB000105",370,370,Aponjon,0,0
4273,11708202060200,"Rong Dhong Money Bag TB000106",565,565,Aponjon,0,0
4274,11708202060300,"Rong Dhong Money Bag TB000107",620,620,Aponjon,0,0
4275,11708202060400,"Rong Dhong Money Bag TB000108",590,590,Aponjon,0,0
4276,11708202060500,"Rong Dhong Money Bag TB000109",605,605,Aponjon,0,0
4277,11708202060600,"Rong Dhong Money Bag TB000110",505,505,Aponjon,0,0
4278,11708202060700,"Rong Dhong Money Bag TB000111",515,515,Aponjon,0,0
4279,21708091734800,"Rong Dhong Money Bag-1",0,0,Aponjon,0,0
4280,21708091734700,"Rong Dhong Money Bag-11",0,0,Aponjon,0,0
4281,21708091735600,"Rong Dhong Money Bag-14",0,0,Aponjon,0,0
4282,21708091735900,"Rong Dhong Money Bag-15",0,0,Aponjon,0,0
4283,21708091735200,"Rong Dhong Money Bag-2",0,0,Aponjon,0,0
4284,11708202057100,"Rong Dhong Panjabi RD000601",1350,1350,Aponjon,0,0
4285,11708202057200,"Rong Dhong Panjabi RD000602",1350,1350,Aponjon,0,0
